Date.Time, Value
 05/08/2001  10:06 , 19.0
 05/08/2001  11:06 , 20.0
 05/08/2001  12:06 , 22.0
 05/08/2001  13:06 , 24.0
 05/08/2001  14:06 , 25.5
 05/08/2001  15:06 , 27.0
 05/08/2001  16:06 , 28.5
 05/08/2001  17:06 , 29.5
 05/08/2001  18:06 , 30.0
 05/08/2001  19:06 , 29.5
 05/08/2001  20:06 , 29.0
 05/08/2001  21:06 , 28.0
 05/08/2001  22:06 , 27.0
 05/08/2001  23:06 , 26.0
 05/09/2001  00:06 , 25.0
 05/09/2001  01:06 , 24.0
 05/09/2001  02:06 , 23.0
 05/09/2001  03:06 , 22.0
 05/09/2001  04:06 , 21.5
 05/09/2001  05:06 , 20.5
 05/09/2001  06:06 , 20.0
 05/09/2001  07:06 , 19.5
 05/09/2001  08:06 , 18.5
 05/09/2001  09:06 , 18.5
 05/09/2001  10:06 , 18.5
 05/09/2001  11:06 , 20.0
 05/09/2001  12:06 , 22.0
 05/09/2001  13:06 , 24.0
 05/09/2001  14:06 , 25.5
 05/09/2001  15:06 , 27.5
 05/09/2001  16:06 , 29.0
 05/09/2001  17:06 , 30.0
 05/09/2001  18:06 , 31.0
 05/09/2001  19:06 , 30.5
 05/09/2001  20:06 , 30.0
 05/09/2001  21:06 , 29.0
 05/09/2001  22:06 , 28.0
 05/09/2001  23:06 , 27.0
 05/10/2001  00:06 , 26.0
 05/10/2001  01:06 , 25.5
 05/10/2001  02:06 , 25.0
 05/10/2001  03:06 , 24.0
 05/10/2001  04:06 , 23.5
 05/10/2001  05:06 , 23.0
 05/10/2001  06:06 , 22.5
 05/10/2001  07:06 , 22.5
 05/10/2001  08:06 , 22.0
 05/10/2001  09:06 , 22.0
 05/10/2001  10:06 , 22.0
 05/10/2001  11:06 , 23.0
 05/10/2001  12:06 , 24.5
 05/10/2001  13:06 , 26.5
 05/10/2001  14:06 , 28.0
 05/10/2001  15:06 , 29.0
 05/10/2001  16:06 , 30.0
 05/10/2001  17:06 , 31.5
 05/10/2001  18:06 , 32.0
 05/10/2001  19:06 , 33.5
 05/10/2001  20:06 , 35.0
 05/10/2001  21:06 , 34.5
 05/10/2001  22:06 , 34.5
 05/10/2001  23:06 , 32.5
 05/11/2001  00:06 , 29.5
 05/11/2001  01:06 , 27.5
 05/11/2001  02:06 , 26.0
 05/11/2001  03:06 , 25.0
 05/11/2001  04:06 , 24.5
 05/11/2001  05:06 , 23.5
 05/11/2001  06:06 , 23.0
 05/11/2001  07:06 , 22.5
 05/11/2001  08:06 , 22.0
 05/11/2001  09:06 , 21.5
 05/11/2001  10:06 , 21.5
 05/11/2001  11:06 , 22.5
 05/11/2001  12:06 , 24.0
 05/11/2001  13:06 , 26.0
 05/11/2001  14:06 , 27.5
 05/11/2001  15:06 , 29.0
 05/11/2001  16:06 , 30.0
 05/11/2001  17:06 , 31.0
 05/11/2001  18:06 , 31.0
 05/11/2001  19:06 , 31.0
 05/11/2001  20:06 , 30.5
 05/11/2001  21:06 , 29.5
 05/11/2001  22:06 , 28.5
 05/11/2001  23:06 , 27.5
 05/12/2001  00:06 , 26.5
 05/12/2001  01:06 , 26.0
 05/12/2001  02:06 , 24.5
 05/12/2001  03:06 , 23.5
 05/12/2001  04:06 , 23.0
 05/12/2001  05:06 , 22.0
 05/12/2001  06:06 , 21.5
 05/12/2001  07:06 , 21.0
 05/12/2001  08:06 , 20.5
 05/12/2001  09:06 , 20.5
 05/12/2001  10:06 , 20.5
 05/12/2001  11:06 , 21.5
 05/12/2001  12:06 , 23.0
 05/12/2001  13:06 , 25.0
 05/12/2001  14:06 , 26.5
 05/12/2001  15:06 , 28.0
 05/12/2001  16:06 , 29.5
 05/12/2001  17:06 , 30.5
 05/12/2001  18:06 , 30.5
 05/12/2001  19:06 , 30.5
 05/12/2001  20:06 , 30.0
 05/12/2001  21:06 , 29.0
 05/12/2001  22:06 , 27.5
 05/12/2001  23:06 , 26.5
 05/13/2001  00:06 , 26.0
 05/13/2001  01:06 , 25.0
 05/13/2001  02:06 , 23.5
 05/13/2001  03:06 , 23.0
 05/13/2001  04:06 , 22.0
 05/13/2001  05:06 , 21.5
 05/13/2001  06:06 , 20.5
 05/13/2001  07:06 , 20.0
 05/13/2001  08:06 , 19.5
 05/13/2001  09:06 , 19.0
 05/13/2001  10:06 , 19.0
 05/13/2001  11:06 , 20.0
 05/13/2001  12:06 , 22.0
 05/13/2001  13:06 , 24.0
 05/13/2001  14:06 , 26.0
 05/13/2001  15:06 , 27.5
 05/13/2001  16:06 , 29.0
 05/13/2001  17:06 , 30.5
 05/13/2001  18:06 , 31.0
 05/13/2001  19:06 , 30.5
 05/13/2001  20:06 , 30.0
 05/13/2001  21:06 , 29.0
 05/13/2001  22:06 , 27.5
 05/13/2001  23:06 , 27.0
 05/14/2001  00:06 , 26.0
 05/14/2001  01:06 , 24.5
 05/14/2001  02:06 , 23.5
 05/14/2001  03:06 , 22.5
 05/14/2001  04:06 , 22.0
 05/14/2001  05:06 , 21.0
 05/14/2001  06:06 , 20.0
 05/14/2001  07:06 , 19.5
 05/14/2001  08:06 , 18.5
 05/14/2001  09:06 , 18.5
 05/14/2001  10:06 , 18.5
 05/14/2001  11:06 , 19.5
 05/14/2001  12:06 , 21.5
 05/14/2001  13:06 , 23.5
 05/14/2001  14:06 , 25.5
 05/14/2001  15:06 , 27.0
 05/14/2001  16:06 , 28.5
 05/14/2001  17:06 , 29.5
 05/14/2001  18:06 , 30.5
 05/14/2001  19:06 , 30.0
 05/14/2001  20:06 , 29.5
 05/14/2001  21:06 , 28.5
 05/14/2001  22:06 , 27.0
 05/14/2001  23:06 , 26.0
 05/15/2001  00:06 , 25.5
 05/15/2001  01:06 , 24.0
 05/15/2001  02:06 , 23.0
 05/15/2001  03:06 , 22.0
 05/15/2001  04:06 , 21.5
 05/15/2001  05:06 , 20.5
 05/15/2001  06:06 , 19.5
 05/15/2001  07:06 , 19.0
 05/15/2001  08:06 , 18.0
 05/15/2001  09:06 , 17.5
 05/15/2001  10:06 , 18.0
 05/15/2001  11:06 , 19.0
 05/15/2001  12:06 , 20.5
 05/15/2001  13:06 , 22.5
 05/15/2001  14:06 , 24.5
 05/15/2001  15:06 , 26.5
 05/15/2001  16:06 , 28.0
 05/15/2001  17:06 , 29.0
 05/15/2001  18:06 , 29.5
 05/15/2001  19:06 , 29.5
 05/15/2001  20:06 , 29.0
 05/15/2001  21:06 , 28.0
 05/15/2001  22:06 , 27.0
 05/15/2001  23:06 , 25.5
 05/16/2001  00:06 , 24.5
 05/16/2001  01:06 , 23.0
 05/16/2001  02:06 , 22.0
 05/16/2001  03:06 , 21.0
 05/16/2001  04:06 , 20.0
 05/16/2001  05:06 , 19.5
 05/16/2001  06:06 , 18.5
 05/16/2001  07:06 , 18.0
 05/16/2001  08:06 , 17.0
 05/16/2001  09:06 , 16.5
 05/16/2001  10:06 , 17.0
 05/16/2001  11:06 , 18.0
 05/16/2001  12:06 , 20.0
 05/16/2001  13:06 , 22.5
 05/16/2001  14:06 , 24.5
 05/16/2001  15:06 , 27.0
 05/16/2001  16:06 , 28.5
 05/16/2001  17:06 , 30.0
 05/16/2001  18:06 , 30.0
 05/16/2001  19:06 , 29.5
 05/16/2001  20:06 , 29.0
 05/16/2001  21:06 , 28.0
 05/16/2001  22:06 , 27.0
 05/16/2001  23:06 , 25.5
 05/17/2001  00:06 , 24.5
 05/17/2001  01:06 , 23.5
 05/17/2001  02:06 , 22.5
 05/17/2001  03:06 , 21.0
 05/17/2001  04:06 , 20.5
 05/17/2001  05:06 , 19.5
 05/17/2001  06:06 , 18.5
 05/17/2001  07:06 , 17.5
 05/17/2001  08:06 , 17.0
 05/17/2001  09:06 , 16.5
 05/17/2001  10:06 , 16.5
 05/17/2001  11:06 , 18.0
 05/17/2001  12:06 , 20.0
 05/17/2001  13:06 , 22.5
 05/17/2001  14:06 , 24.0
 05/17/2001  15:06 , 26.0
 05/17/2001  16:06 , 27.5
 05/17/2001  17:06 , 29.0
 05/17/2001  18:06 , 29.5
 05/17/2001  19:06 , 29.5
 05/17/2001  20:06 , 29.0
 05/17/2001  21:06 , 28.0
 05/17/2001  22:06 , 27.0
 05/17/2001  23:06 , 26.0
 05/18/2001  00:06 , 24.5
 05/18/2001  01:06 , 23.0
 05/18/2001  02:06 , 22.0
 05/18/2001  03:06 , 21.0
 05/18/2001  04:06 , 20.5
 05/18/2001  05:06 , 19.5
 05/18/2001  06:06 , 18.5
 05/18/2001  07:06 , 18.0
 05/18/2001  08:06 , 17.0
 05/18/2001  09:06 , 17.0
 05/18/2001  10:06 , 17.0
 05/18/2001  11:06 , 18.5
 05/18/2001  12:06 , 20.5
 05/18/2001  13:06 , 23.0
 05/18/2001  14:06 , 25.0
 05/18/2001  15:06 , 27.0
 05/18/2001  16:06 , 28.5
 05/18/2001  17:06 , 29.5
 05/18/2001  18:06 , 30.0
 05/18/2001  19:06 , 30.0
 05/18/2001  20:06 , 31.0
 05/18/2001  21:06 , 31.0
 05/18/2001  22:06 , 29.0
 05/18/2001  23:06 , 27.5
 05/19/2001  00:06 , 25.5
 05/19/2001  01:06 , 24.5
 05/19/2001  02:06 , 23.5
 05/19/2001  03:06 , 23.0
 05/19/2001  04:06 , 22.0
 05/19/2001  05:06 , 21.5
 05/19/2001  06:06 , 20.5
 05/19/2001  07:06 , 20.0
 05/19/2001  08:06 , 20.5
 05/19/2001  09:06 , 22.0
 05/19/2001  10:06 , 23.5
 05/19/2001  11:06 , 26.0
 05/19/2001  12:06 , 28.0
 05/19/2001  13:06 , 29.0
 05/19/2001  14:06 , 30.5
 05/19/2001  15:06 , 32.0
 05/19/2001  16:06 , 34.0
 05/19/2001  17:06 , 35.0
 05/19/2001  18:06 , 35.0
 05/19/2001  19:06 , 33.0
 05/19/2001  20:06 , 31.0
 05/19/2001  21:06 , 29.5
 05/19/2001  22:06 , 28.0
 05/19/2001  23:06 , 26.5
 05/20/2001  00:06 , 25.5
 05/20/2001  01:06 , 24.0
 05/20/2001  02:06 , 23.5
 05/20/2001  03:06 , 22.5
 05/20/2001  04:06 , 22.0
 05/20/2001  05:06 , 21.5
 05/20/2001  06:06 , 21.0
 05/20/2001  07:06 , 20.5
 05/20/2001  08:06 , 21.5
 05/20/2001  09:06 , 23.5
 05/20/2001  10:06 , 23.5
 05/20/2001  11:06 , 26.0
 05/20/2001  12:06 , 27.5
 05/20/2001  13:06 , 29.0
 05/20/2001  14:06 , 30.5
 05/20/2001  15:06 , 32.0
 05/20/2001  16:06 , 34.0
 05/20/2001  17:06 , 36.0
 05/20/2001  18:06 , 35.5
 05/20/2001  19:06 , 33.0
 05/20/2001  20:06 , 31.0
 05/20/2001  21:06 , 29.5
 05/20/2001  22:06 , 27.5
 05/20/2001  23:06 , 26.0
 05/21/2001  00:06 , 25.0
 05/21/2001  01:06 , 24.0
 05/21/2001  02:06 , 23.5
 05/21/2001  03:06 , 22.5
 05/21/2001  04:06 , 22.0
 05/21/2001  05:06 , 21.0
 05/21/2001  06:06 , 20.5
 05/21/2001  07:06 , 20.0
 05/21/2001  08:06 , 21.0
 05/21/2001  09:06 , 22.5
 05/21/2001  10:06 , 23.5
 05/21/2001  11:06 , 25.5
 05/21/2001  12:06 , 26.0
 05/21/2001  13:06 , 27.5
 05/21/2001  14:06 , 29.0
 05/21/2001  15:06 , 31.0
 05/21/2001  16:06 , 32.5
 05/21/2001  17:06 , 32.0
 05/21/2001  18:06 , 32.5
 05/21/2001  19:06 , 31.0
 05/21/2001  20:06 , 29.0
 05/21/2001  21:06 , 27.5
 05/21/2001  22:06 , 26.5
 05/21/2001  23:06 , 25.5
 05/22/2001  00:06 , 24.5
 05/22/2001  01:06 , 24.0
 05/22/2001  02:06 , 23.0
 05/22/2001  03:06 , 23.5
 05/22/2001  04:06 , 23.0
 05/22/2001  05:06 , 22.5
 05/22/2001  06:06 , 22.5
 05/22/2001  07:06 , 22.0
 05/22/2001  08:06 , 22.0
 05/22/2001  09:06 , 22.5
 05/22/2001  10:06 , 23.0
 05/22/2001  11:06 , 24.0
 05/22/2001  12:06 , 25.0
 05/22/2001  13:06 , 26.0
 05/22/2001  14:06 , 27.5
 05/22/2001  15:06 , 28.5
 05/22/2001  16:06 , 30.0
 05/22/2001  17:06 , 30.5
 05/22/2001  18:06 , 30.5
 05/22/2001  19:06 , 29.5
 05/22/2001  20:06 , 28.5
 05/22/2001  21:06 , 28.0
 05/22/2001  22:06 , 26.5
 05/22/2001  23:06 , 26.0
 05/23/2001  00:06 , 25.0
 05/23/2001  01:06 , 24.0
 05/23/2001  02:06 , 23.5
 05/23/2001  03:06 , 22.5
 05/23/2001  04:06 , 22.0
 05/23/2001  05:06 , 22.0
 05/23/2001  06:06 , 21.0
 05/23/2001  07:06 , 21.0
 05/23/2001  08:06 , 21.0
 05/23/2001  09:06 , 22.0
 05/23/2001  10:06 , 23.5
 05/23/2001  11:06 , 25.0
 05/23/2001  12:06 , 26.0
 05/23/2001  13:06 , 27.0
 05/23/2001  14:06 , 28.0
 05/23/2001  15:06 , 29.0
 05/23/2001  16:06 , 31.0
 05/23/2001  17:06 , 32.0
 05/23/2001  18:06 , 31.5
 05/23/2001  19:06 , 30.5
 05/23/2001  20:06 , 29.0
 05/23/2001  21:06 , 27.5
 05/23/2001  22:06 , 26.0
 05/23/2001  23:06 , 24.5
 05/24/2001  00:06 , 23.5
 05/24/2001  01:06 , 23.0
 05/24/2001  02:06 , 22.5
 05/24/2001  03:06 , 21.5
 05/24/2001  04:06 , 21.0
 05/24/2001  05:06 , 20.0
 05/24/2001  06:06 , 20.0
 05/24/2001  07:06 , 19.5
 05/24/2001  08:06 , 19.0
 05/24/2001  09:06 , 19.5
 05/24/2001  10:06 , 20.0
 05/24/2001  11:06 , 22.0
 05/24/2001  12:06 , 23.5
 05/24/2001  13:06 , 25.5
 05/24/2001  14:06 , 27.0
 05/24/2001  15:06 , 28.5
 05/24/2001  16:06 , 30.0
 05/24/2001  17:06 , 31.0
 05/24/2001  18:06 , 31.0
 05/24/2001  19:06 , 29.5
 05/24/2001  20:06 , 28.5
 05/24/2001  21:06 , 27.0
 05/24/2001  22:06 , 25.5
 05/24/2001  23:06 , 25.0
 05/25/2001  00:06 , 24.0
 05/25/2001  01:06 , 23.0
 05/25/2001  02:06 , 23.0
 05/25/2001  03:06 , 22.5
 05/25/2001  04:06 , 22.0
 05/25/2001  05:06 , 21.5
 05/25/2001  06:06 , 20.5
 05/25/2001  07:06 , 20.0
 05/25/2001  08:06 , 21.0
 05/25/2001  09:06 , 22.5
 05/25/2001  10:06 , 24.5
 05/25/2001  11:06 , 26.5
 05/25/2001  12:06 , 27.0
 05/25/2001  13:06 , 28.0
 05/25/2001  14:06 , 29.5
 05/25/2001  15:06 , 32.0
 05/25/2001  16:06 , 33.0
 05/25/2001  17:06 , 34.5
 05/25/2001  18:06 , 35.5
 05/25/2001  19:06 , 33.5
 05/25/2001  20:06 , 32.0
 05/25/2001  21:06 , 30.5
 05/25/2001  22:06 , 29.0
 05/25/2001  23:06 , 27.5
 05/26/2001  00:06 , 26.0
 05/26/2001  01:06 , 24.5
 05/26/2001  02:06 , 23.0
 05/26/2001  03:06 , 22.0
 05/26/2001  04:06 , 21.5
 05/26/2001  05:06 , 20.5
 05/26/2001  06:06 , 19.5
 05/26/2001  07:06 , 19.0
 05/26/2001  08:06 , 18.5
 05/26/2001  09:06 , 19.5
 05/26/2001  10:06 , 22.5
 05/26/2001  11:06 , 24.5
 05/26/2001  12:06 , 26.5
 05/26/2001  13:06 , 28.5
 05/26/2001  14:06 , 29.5
 05/26/2001  15:06 , 31.5
 05/26/2001  16:06 , 33.0
 05/26/2001  17:06 , 34.5
 05/26/2001  18:06 , 34.5
 05/26/2001  19:06 , 33.0
 05/26/2001  20:06 , 31.5
 05/26/2001  21:06 , 30.0
 05/26/2001  22:06 , 28.5
 05/26/2001  23:06 , 27.0
 05/27/2001  00:06 , 26.0
 05/27/2001  01:06 , 24.5
 05/27/2001  02:06 , 23.5
 05/27/2001  03:06 , 22.5
 05/27/2001  04:06 , 21.5
 05/27/2001  05:06 , 21.0
 05/27/2001  06:06 , 20.0
 05/27/2001  07:06 , 19.5
 05/27/2001  08:06 , 20.0
 05/27/2001  09:06 , 21.5
 05/27/2001  10:06 , 23.5
 05/27/2001  11:06 , 25.0
 05/27/2001  12:06 , 26.5
 05/27/2001  13:06 , 28.0
 05/27/2001  14:06 , 30.0
 05/27/2001  15:06 , 31.5
 05/27/2001  16:06 , 32.5
 05/27/2001  17:06 , 33.5
 05/27/2001  18:06 , 33.5
 05/27/2001  19:06 , 31.5
 05/27/2001  20:06 , 29.5
 05/27/2001  21:06 , 28.0
 05/27/2001  22:06 , 26.5
 05/27/2001  23:06 , 25.0
 05/28/2001  00:06 , 24.0
 05/28/2001  01:06 , 23.0
 05/28/2001  02:06 , 21.5
 05/28/2001  03:06 , 20.5
 05/28/2001  04:06 , 19.5
 05/28/2001  05:06 , 18.5
 05/28/2001  06:06 , 18.0
 05/28/2001  07:06 , 17.5
 05/28/2001  08:06 , 18.5
 05/28/2001  09:06 , 21.0
 05/28/2001  10:06 , 23.0
 05/28/2001  11:06 , 24.5
 05/28/2001  12:06 , 25.5
 05/28/2001  13:06 , 26.5
 05/28/2001  14:06 , 28.0
 05/28/2001  15:06 , 29.5
 05/28/2001  16:06 , 31.5
 05/28/2001  17:06 , 35.0
 05/28/2001  18:06 , 34.0
 05/28/2001  19:06 , 32.0
 05/28/2001  20:06 , 30.0
 05/28/2001  21:06 , 28.0
 05/28/2001  22:06 , 26.0
 05/28/2001  23:06 , 24.5
 05/29/2001  00:06 , 23.5
 05/29/2001  01:06 , 22.5
 05/29/2001  02:06 , 21.5
 05/29/2001  03:06 , 21.0
 05/29/2001  04:06 , 20.0
 05/29/2001  05:06 , 19.0
 05/29/2001  06:06 , 18.5
 05/29/2001  07:06 , 18.0
 05/29/2001  08:06 , 18.5
 05/29/2001  09:06 , 20.5
 05/29/2001  10:06 , 22.5
 05/29/2001  11:06 , 23.0
 05/29/2001  12:06 , 25.0
 05/29/2001  13:06 , 27.0
 05/29/2001  14:06 , 29.0
 05/29/2001  15:06 , 30.5
 05/29/2001  16:06 , 32.0
 05/29/2001  17:06 , 32.5
 05/29/2001  18:06 , 33.5
 05/29/2001  19:06 , 30.5
 05/29/2001  20:06 , 29.0
 05/29/2001  21:06 , 27.5
 05/29/2001  22:06 , 26.0
 05/29/2001  23:06 , 24.0
 05/30/2001  00:06 , 23.0
 05/30/2001  01:06 , 22.0
 05/30/2001  02:06 , 21.0
 05/30/2001  03:06 , 21.0
 05/30/2001  04:06 , 20.0
 05/30/2001  05:06 , 19.5
 05/30/2001  06:06 , 19.0
 05/30/2001  07:06 , 18.0
 05/30/2001  08:06 , 19.0
 05/30/2001  09:06 , 20.5
 05/30/2001  10:06 , 22.0
 05/30/2001  11:06 , 24.0
 05/30/2001  12:06 , 25.5
 05/30/2001  13:06 , 27.0
 05/30/2001  14:06 , 28.0
 05/30/2001  15:06 , 30.0
 05/30/2001  16:06 , 31.5
 05/30/2001  17:06 , 33.5
 05/30/2001  18:06 , 34.5
 05/30/2001  19:06 , 32.5
 05/30/2001  20:06 , 31.0
 05/30/2001  21:06 , 29.5
 05/30/2001  22:06 , 28.0
 05/30/2001  23:06 , 26.0
 05/31/2001  00:06 , 25.0
 05/31/2001  01:06 , 24.0
 05/31/2001  02:06 , 23.0
 05/31/2001  03:06 , 21.5
 05/31/2001  04:06 , 21.0
 05/31/2001  05:06 , 20.0
 05/31/2001  06:06 , 19.0
 05/31/2001  07:06 , 18.5
 05/31/2001  08:06 , 19.0
 05/31/2001  09:06 , 20.5
 05/31/2001  10:06 , 22.0
 05/31/2001  11:06 , 23.5
 05/31/2001  12:06 , 25.0
 05/31/2001  13:06 , 26.5
 05/31/2001  14:06 , 28.0
 05/31/2001  15:06 , 30.5
 05/31/2001  16:06 , 31.5
 05/31/2001  17:06 , 32.5
 05/31/2001  18:06 , 31.5
 05/31/2001  19:06 , 29.5
 05/31/2001  20:06 , 27.5
 05/31/2001  21:06 , 26.0
 05/31/2001  22:06 , 25.5
 05/31/2001  23:06 , 24.0
 06/01/2001  00:06 , 22.5
 06/01/2001  01:06 , 22.0
 06/01/2001  02:06 , 21.5
 06/01/2001  03:06 , 20.5
 06/01/2001  04:06 , 20.0
 06/01/2001  05:06 , 19.5
 06/01/2001  06:06 , 18.5
 06/01/2001  07:06 , 17.5
 06/01/2001  08:06 , 17.5
 06/01/2001  09:06 , 18.5
 06/01/2001  10:06 , 20.5
 06/01/2001  11:06 , 23.0
 06/01/2001  12:06 , 25.5
 06/01/2001  13:06 , 26.5
 06/01/2001  14:06 , 28.0
 06/01/2001  15:06 , 29.0
 06/01/2001  16:06 , 29.5
 06/01/2001  17:06 , 32.0
 06/01/2001  18:06 , 32.0
 06/01/2001  19:06 , 30.5
 06/01/2001  20:06 , 29.0
 06/01/2001  21:06 , 27.5
 06/01/2001  22:06 , 26.5
 06/01/2001  23:06 , 25.5
 06/02/2001  00:06 , 24.5
 06/02/2001  01:06 , 23.0
 06/02/2001  02:06 , 22.0
 06/02/2001  03:06 , 21.0
 06/02/2001  04:06 , 20.0
 06/02/2001  05:06 , 19.0
 06/02/2001  06:06 , 18.0
 06/02/2001  07:06 , 17.0
 06/02/2001  08:06 , 17.0
 06/02/2001  09:06 , 18.0
 06/02/2001  10:06 , 20.0
 06/02/2001  11:06 , 22.5
 06/02/2001  12:06 , 24.0
 06/02/2001  13:06 , 25.5
 06/02/2001  14:06 , 27.0
 06/02/2001  15:06 , 28.5
 06/02/2001  16:06 , 30.5
 06/02/2001  17:06 , 32.0
 06/02/2001  18:06 , 31.0
 06/02/2001  19:06 , 29.5
 06/02/2001  20:06 , 28.5
 06/02/2001  21:06 , 27.0
 06/02/2001  22:06 , 25.5
 06/02/2001  23:06 , 24.0
 06/03/2001  00:06 , 23.0
 06/03/2001  01:06 , 22.0
 06/03/2001  02:06 , 21.0
 06/03/2001  03:06 , 20.0
 06/03/2001  04:06 , 19.5
 06/03/2001  05:06 , 18.5
 06/03/2001  06:06 , 17.5
 06/03/2001  07:06 , 17.0
 06/03/2001  08:06 , 17.0
 06/03/2001  09:06 , 18.5
 06/03/2001  10:06 , 20.0
 06/03/2001  11:06 , 22.0
 06/03/2001  12:06 , 24.5
 06/03/2001  13:06 , 25.5
 06/03/2001  14:06 , 27.0
 06/03/2001  15:06 , 28.5
 06/03/2001  16:06 , 31.0
 06/03/2001  17:06 , 31.5
 06/03/2001  18:06 , 31.5
 06/03/2001  19:06 , 31.0
 06/03/2001  20:06 , 29.5
 06/03/2001  21:06 , 27.5
 06/03/2001  22:06 , 26.5
 06/03/2001  23:06 , 25.0
 06/04/2001  00:06 , 24.0
 06/04/2001  01:06 , 23.5
 06/04/2001  02:06 , 22.5
 06/04/2001  03:06 , 21.5
 06/04/2001  04:06 , 21.0
 06/04/2001  05:06 , 20.0
 06/04/2001  06:06 , 19.0
 06/04/2001  07:06 , 18.5
 06/04/2001  08:06 , 18.0
 06/04/2001  09:06 , 19.0
 06/04/2001  10:06 , 21.0
 06/04/2001  11:06 , 24.0
 06/04/2001  12:06 , 26.5
 06/04/2001  13:06 , 27.5
 06/04/2001  14:06 , 28.5
 06/04/2001  15:06 , 30.0
 06/04/2001  16:06 , 31.5
 06/04/2001  17:06 , 33.0
 06/04/2001  18:06 , 33.5
 06/04/2001  19:06 , 32.0
 06/04/2001  20:06 , 30.0
 06/04/2001  21:06 , 28.5
 06/04/2001  22:06 , 27.5
 06/04/2001  23:06 , 26.0
 06/05/2001  00:06 , 24.5
 06/05/2001  01:06 , 23.5
 06/05/2001  02:06 , 22.0
 06/05/2001  03:06 , 21.0
 06/05/2001  04:06 , 20.0
 06/05/2001  05:06 , 19.0
 06/05/2001  06:06 , 18.5
 06/05/2001  07:06 , 17.5
 06/05/2001  08:06 , 17.5
 06/05/2001  09:06 , 18.0
 06/05/2001  10:06 , 19.5
 06/05/2001  11:06 , 21.5
 06/05/2001  12:06 , 23.5
 06/05/2001  13:06 , 25.5
 06/05/2001  14:06 , 26.5
 06/05/2001  15:06 , 28.0
 06/05/2001  16:06 , 30.0
 06/05/2001  17:06 , 32.0
 06/05/2001  18:06 , 32.5
 06/05/2001  19:06 , 32.5
